"province","ioic_industry","year","count"
"Yukon","Pesticide, fertilizer and other agricultural chemical manufacturing  [BS32530]","2015",0
"Yukon","Pesticide, fertilizer and other agricultural chemical manufacturing  [BS32530]","2016",0
"Yukon","Pesticide, fertilizer and other agricultural chemical manufacturing  [BS32530]","2017",0
"Yukon","Pesticide, fertilizer and other agricultural chemical manufacturing  [BS32530]","2018",0
"Yukon","Pesticide, fertilizer and other agricultural chemical manufacturing  [BS32530]","2019",0
"Yukon","Pesticide, fertilizer and other agricultural chemical manufacturing  [BS32530]","2020",0
"Yukon","Pesticide, fertilizer and other agricultural chemical manufacturing  [BS32530]","2021",0
"Yukon","Pharmaceutical and medicine manufacturing  [BS32540]","2012",0
"Yukon","Pharmaceutical and medicine manufacturing  [BS32540]","2013",0
"Yukon","Pharmaceutical and medicine manufacturing  [BS32540]","2014",0
"Yukon","Pharmaceutical and medicine manufacturing  [BS32540]","2015",0
"Yukon","Pharmaceutical and medicine manufacturing  [BS32540]","2016",0
"Yukon","Pharmaceutical and medicine manufacturing  [BS32540]","2017",0
"Yukon","Pharmaceutical and medicine manufacturing  [BS32540]","2018",0
"Yukon","Pharmaceutical and medicine manufacturing  [BS32540]","2019",0
"Yukon","Pharmaceutical and medicine manufacturing  [BS32540]","2020",0
"Yukon","Pharmaceutical and medicine manufacturing  [BS32540]","2021",0
"Yukon","Miscellaneous chemical product manufacturing  [BS325C0] 13","2012",0
"Yukon","Miscellaneous chemical product manufacturing  [BS325C0] 13","2013",0
"Yukon","Miscellaneous chemical product manufacturing  [BS325C0] 13","2014",0
"Yukon","Miscellaneous chemical product manufacturing  [BS325C0] 13","2015",1
"Yukon","Miscellaneous chemical product manufacturing  [BS325C0] 13","2016",1
"Yukon","Miscellaneous chemical product manufacturing  [BS325C0] 13","2017",1
"Yukon","Miscellaneous chemical product manufacturing  [BS325C0] 13","2018",1
"Yukon","Miscellaneous chemical product manufacturing  [BS325C0] 13","2019",1
"Yukon","Miscellaneous chemical product manufacturing  [BS325C0] 13","2020",1
"Yukon","Miscellaneous chemical product manufacturing  [BS325C0] 13","2021",1
"Yukon","Plastic product manufacturing  [BS32610]","2012",0
"Yukon","Plastic product manufacturing  [BS32610]","2013",0
"Yukon","Plastic product manufacturing  [BS32610]","2014",0
"Yukon","Plastic product manufacturing  [BS32610]","2015",0
"Yukon","Plastic product manufacturing  [BS32610]","2016",0
"Yukon","Plastic product manufacturing  [BS32610]","2017",0
"Yukon","Plastic product manufacturing  [BS32610]","2018",0
"Yukon","Plastic product manufacturing  [BS32610]","2019",0
"Yukon","Plastic product manufacturing  [BS32610]","2020",0
"Yukon","Plastic product manufacturing  [BS32610]","2021",0
"Yukon","Rubber product manufacturing  [BS32620]","2012",0
"Yukon","Rubber product manufacturing  [BS32620]","2013",0
"Yukon","Rubber product manufacturing  [BS32620]","2014",0
"Yukon","Rubber product manufacturing  [BS32620]","2015",0
"Yukon","Rubber product manufacturing  [BS32620]","2016",0
"Yukon","Rubber product manufacturing  [BS32620]","2017",0
"Yukon","Rubber product manufacturing  [BS32620]","2018",0
"Yukon","Rubber product manufacturing  [BS32620]","2019",0
"Yukon","Rubber product manufacturing  [BS32620]","2020",0
"Yukon","Rubber product manufacturing  [BS32620]","2021",0
"Yukon","Non-metallic mineral product manufacturing (except cement and concrete products)  [BS327A0]","2012",0
"Yukon","Non-metallic mineral product manufacturing (except cement and concrete products)  [BS327A0]","2013",0
"Yukon","Non-metallic mineral product manufacturing (except cement and concrete products)  [BS327A0]","2014",0
"Yukon","Non-metallic mineral product manufacturing (except cement and concrete products)  [BS327A0]","2015",0
"Yukon","Non-metallic mineral product manufacturing (except cement and concrete products)  [BS327A0]","2016",0
"Yukon","Non-metallic mineral product manufacturing (except cement and concrete products)  [BS327A0]","2017",0
"Yukon","Non-metallic mineral product manufacturing (except cement and concrete products)  [BS327A0]","2018",0
"Yukon","Non-metallic mineral product manufacturing (except cement and concrete products)  [BS327A0]","2019",0
"Yukon","Non-metallic mineral product manufacturing (except cement and concrete products)  [BS327A0]","2020",0
"Yukon","Non-metallic mineral product manufacturing (except cement and concrete products)  [BS327A0]","2021",0
"Yukon","Cement and concrete product manufacturing  [BS32730]","2012",1
"Yukon","Cement and concrete product manufacturing  [BS32730]","2013",0
"Yukon","Cement and concrete product manufacturing  [BS32730]","2014",0
"Yukon","Cement and concrete product manufacturing  [BS32730]","2015",0
"Yukon","Cement and concrete product manufacturing  [BS32730]","2016",0
"Yukon","Cement and concrete product manufacturing  [BS32730]","2017",0
"Yukon","Cement and concrete product manufacturing  [BS32730]","2018",0
"Yukon","Cement and concrete product manufacturing  [BS32730]","2019",0
"Yukon","Cement and concrete product manufacturing  [BS32730]","2020",0
"Yukon","Cement and concrete product manufacturing  [BS32730]","2021",0
"Yukon","Primary metal manufacturing  [BS33100]","2012",0
"Yukon","Primary metal manufacturing  [BS33100]","2013",0
"Yukon","Primary metal manufacturing  [BS33100]","2014",0
"Yukon","Primary metal manufacturing  [BS33100]","2015",0
"Yukon","Primary metal manufacturing  [BS33100]","2016",0
"Yukon","Primary metal manufacturing  [BS33100]","2017",0
"Yukon","Primary metal manufacturing  [BS33100]","2018",0
"Yukon","Primary metal manufacturing  [BS33100]","2019",0
"Yukon","Primary metal manufacturing  [BS33100]","2020",0
"Yukon","Primary metal manufacturing  [BS33100]","2021",0
"Yukon","Fabricated metal product manufacturing  [BS33200]","2012",1
"Yukon","Fabricated metal product manufacturing  [BS33200]","2013",0
"Yukon","Fabricated metal product manufacturing  [BS33200]","2014",0
"Yukon","Fabricated metal product manufacturing  [BS33200]","2015",0
"Yukon","Fabricated metal product manufacturing  [BS33200]","2016",0
"Yukon","Fabricated metal product manufacturing  [BS33200]","2017",0
"Yukon","Fabricated metal product manufacturing  [BS33200]","2018",0
"Yukon","Fabricated metal product manufacturing  [BS33200]","2019",0
"Yukon","Fabricated metal product manufacturing  [BS33200]","2020",0
"Yukon","Fabricated metal product manufacturing  [BS33200]","2021",0
"Yukon","Machinery manufacturing  [BS33300]","2012",0
"Yukon","Machinery manufacturing  [BS33300]","2013",0
"Yukon","Machinery manufacturing  [BS33300]","2014",0
"Yukon","Machinery manufacturing  [BS33300]","2015",0
"Yukon","Machinery manufacturing  [BS33300]","2016",0
"Yukon","Machinery manufacturing  [BS33300]","2017",0
"Yukon","Machinery manufacturing  [BS33300]","2018",0
"Yukon","Machinery manufacturing  [BS33300]","2019",0
"Yukon","Machinery manufacturing  [BS33300]","2020",0
"Yukon","Machinery manufacturing  [BS33300]","2021",0
"Yukon","Computer and peripheral equipment manufacturing  [BS33410]","2012",0
"Yukon","Computer and peripheral equipment manufacturing  [BS33410]","2013",0
"Yukon","Computer and peripheral equipment manufacturing  [BS33410]","2014",0
"Yukon","Computer and peripheral equipment manufacturing  [BS33410]","2015",0
"Yukon","Computer and peripheral equipment manufacturing  [BS33410]","2016",0
"Yukon","Computer and peripheral equipment manufacturing  [BS33410]","2017",0
"Yukon","Computer and peripheral equipment manufacturing  [BS33410]","2018",0
"Yukon","Computer and peripheral equipment manufacturing  [BS33410]","2019",0
"Yukon","Computer and peripheral equipment manufacturing  [BS33410]","2020",0
"Yukon","Computer and peripheral equipment manufacturing  [BS33410]","2021",0
"Yukon","Electronic product manufacturing  [BS334B0]","2012",0
"Yukon","Electronic product manufacturing  [BS334B0]","2013",0
"Yukon","Electronic product manufacturing  [BS334B0]","2014",0
"Yukon","Electronic product manufacturing  [BS334B0]","2015",0
"Yukon","Electronic product manufacturing  [BS334B0]","2016",0
"Yukon","Electronic product manufacturing  [BS334B0]","2017",0
"Yukon","Electronic product manufacturing  [BS334B0]","2018",0
"Yukon","Electronic product manufacturing  [BS334B0]","2019",0
"Yukon","Electronic product manufacturing  [BS334B0]","2020",0
"Yukon","Electronic product manufacturing  [BS334B0]","2021",0
"Yukon","Electrical  equipment and component manufacturing  [BS335A0]","2012",0
"Yukon","Electrical  equipment and component manufacturing  [BS335A0]","2013",0
"Yukon","Electrical  equipment and component manufacturing  [BS335A0]","2014",0
"Yukon","Electrical  equipment and component manufacturing  [BS335A0]","2015",0
"Yukon","Electrical  equipment and component manufacturing  [BS335A0]","2016",0
"Yukon","Electrical  equipment and component manufacturing  [BS335A0]","2017",0
"Yukon","Electrical  equipment and component manufacturing  [BS335A0]","2018",0
"Yukon","Electrical  equipment and component manufacturing  [BS335A0]","2019",0
"Yukon","Electrical  equipment and component manufacturing  [BS335A0]","2020",0
"Yukon","Electrical  equipment and component manufacturing  [BS335A0]","2021",0
"Yukon","Household appliance manufacturing  [BS33520]","2012",0
"Yukon","Household appliance manufacturing  [BS33520]","2013",0
"Yukon","Household appliance manufacturing  [BS33520]","2014",0
"Yukon","Household appliance manufacturing  [BS33520]","2015",0
"Yukon","Household appliance manufacturing  [BS33520]","2016",0
"Yukon","Household appliance manufacturing  [BS33520]","2017",0
"Yukon","Household appliance manufacturing  [BS33520]","2018",0
"Yukon","Household appliance manufacturing  [BS33520]","2019",0
"Yukon","Household appliance manufacturing  [BS33520]","2020",0
"Yukon","Household appliance manufacturing  [BS33520]","2021",0
"Yukon","Motor vehicle manufacturing  [BS33610]","2012",0
"Yukon","Motor vehicle manufacturing  [BS33610]","2013",0
"Yukon","Motor vehicle manufacturing  [BS33610]","2014",0
"Yukon","Motor vehicle manufacturing  [BS33610]","2015",0
"Yukon","Motor vehicle manufacturing  [BS33610]","2016",0
"Yukon","Motor vehicle manufacturing  [BS33610]","2017",0
"Yukon","Motor vehicle manufacturing  [BS33610]","2018",0
"Yukon","Motor vehicle manufacturing  [BS33610]","2019",0
"Yukon","Motor vehicle manufacturing  [BS33610]","2020",0
"Yukon","Motor vehicle manufacturing  [BS33610]","2021",0
"Yukon","Motor vehicle body and trailer manufacturing  [BS33620]","2012",0
"Yukon","Motor vehicle body and trailer manufacturing  [BS33620]","2013",0
"Yukon","Motor vehicle body and trailer manufacturing  [BS33620]","2014",0
"Yukon","Motor vehicle body and trailer manufacturing  [BS33620]","2015",0
"Yukon","Motor vehicle body and trailer manufacturing  [BS33620]","2016",0
"Yukon","Motor vehicle body and trailer manufacturing  [BS33620]","2017",0
"Yukon","Motor vehicle body and trailer manufacturing  [BS33620]","2018",0
"Yukon","Motor vehicle body and trailer manufacturing  [BS33620]","2019",0
"Yukon","Motor vehicle body and trailer manufacturing  [BS33620]","2020",0
"Yukon","Motor vehicle body and trailer manufacturing  [BS33620]","2021",0
"Yukon","Motor vehicle parts manufacturing  [BS33630]","2012",0
"Yukon","Motor vehicle parts manufacturing  [BS33630]","2013",0
"Yukon","Motor vehicle parts manufacturing  [BS33630]","2014",0
"Yukon","Motor vehicle parts manufacturing  [BS33630]","2015",0
"Yukon","Motor vehicle parts manufacturing  [BS33630]","2016",0
"Yukon","Motor vehicle parts manufacturing  [BS33630]","2017",0
"Yukon","Motor vehicle parts manufacturing  [BS33630]","2018",0
"Yukon","Motor vehicle parts manufacturing  [BS33630]","2019",0
"Yukon","Motor vehicle parts manufacturing  [BS33630]","2020",0
"Yukon","Motor vehicle parts manufacturing  [BS33630]","2021",0
"Yukon","Aerospace product and parts manufacturing  [BS33640]","2012",0
"Yukon","Aerospace product and parts manufacturing  [BS33640]","2013",0
"Yukon","Aerospace product and parts manufacturing  [BS33640]","2014",0
"Yukon","Aerospace product and parts manufacturing  [BS33640]","2015",0
"Yukon","Aerospace product and parts manufacturing  [BS33640]","2016",0
"Yukon","Aerospace product and parts manufacturing  [BS33640]","2017",0
"Yukon","Aerospace product and parts manufacturing  [BS33640]","2018",0
"Yukon","Aerospace product and parts manufacturing  [BS33640]","2019",0
"Yukon","Aerospace product and parts manufacturing  [BS33640]","2020",0
"Yukon","Aerospace product and parts manufacturing  [BS33640]","2021",0
"Yukon","Railroad rolling stock manufacturing  [BS33650]","2012",0
"Yukon","Railroad rolling stock manufacturing  [BS33650]","2013",0
"Yukon","Railroad rolling stock manufacturing  [BS33650]","2014",0
"Yukon","Railroad rolling stock manufacturing  [BS33650]","2015",0
"Yukon","Railroad rolling stock manufacturing  [BS33650]","2016",0
